Zeit;Kanal A
(ms);(V)

2,54314985;-0,17854960
2,54319985;-0,18434870
2,54324985;-0,17854960
2,54329985;-0,17854960
2,54334985;-0,17854960
2,54339985;-0,18434870
2,54344985;-0,17275060
2,54349985;-0,17854960
2,54354985;-0,17854960
2,54359985;-0,17275060
2,54364985;-0,17275060
2,54369985;-0,17854960
2,54374985;-0,17275060
2,54379985;-0,17854960
2,54384985;-0,17275060
2,54389985;-0,17275060
2,54394985;-0,19014770
2,54399985;-0,17854960
2,54404985;-0,18434870
2,54409985;-0,19014770
2,54414985;-0,18434870
2,54419985;-0,17854960
2,54424985;-0,17854960
2,54429985;-0,19014770
2,54434985;-0,19014770
2,54439985;-0,18434870
2,54444985;-0,19594680
2,54449985;-0,19014770
2,54454985;-0,19014770
2,54459985;-0,17854960
2,54464985;-0,19014770
2,54469985;-0,18434870
2,54474985;-0,18434870
2,54479985;-0,18434870
2,54484985;-0,18434870
2,54489985;-0,18434870
2,54494985;-0,18434870
2,54499985;-0,19594680
2,54504985;-0,19014770
2,54509985;-0,19014770
2,54514985;-0,18434870
2,54519985;-0,18434870
2,54524985;-0,18434870
2,54529985;-0,19014770
2,54534985;-0,18434870
2,54539985;-0,19594680
2,54544985;-0,19014770
2,54549985;-0,18434870
2,54554985;-0,20174580
2,54559985;-0,19014770
2,54564985;-0,18434870
2,54569985;-0,18434870
2,54574985;-0,19594680
2,54579985;-0,19594680
2,54584985;-0,19594680
2,54589985;-0,19594680
2,54594985;-0,18434870
2,54599985;-0,19594680
2,54604985;-0,19014770
2,54609985;-0,20174580
2,54614985;-0,19014770
2,54619985;-0,20174580
2,54624985;-0,19594680
2,54629985;-0,19594680
2,54634985;-0,19594680
2,54639985;-0,19594680
2,54644985;-0,20174580
2,54649985;-0,19594680
2,54654985;-0,20174580
2,54659985;-0,19594680
2,54664985;-0,19594680
2,54669985;-0,20754490
2,54674985;-0,20174580
2,54679985;-0,20174580
2,54684985;-0,19594680
2,54689985;-0,20754490
2,54694985;-0,20754490
2,54699985;-0,19594680
2,54704985;-0,20174580
2,54709985;-0,20174580
2,54714985;-0,20174580
2,54719985;-0,19594680
2,54724985;-0,19594680
2,54729985;-0,19594680
2,54734985;-0,20174580
2,54739985;-0,20174580
2,54744985;-0,21334390
2,54749985;-0,20174580
2,54754985;-0,20174580
2,54759985;-0,20174580
2,54764985;-0,20754490
2,54769985;-0,19594680
2,54774985;-0,20754490
2,54779985;-0,20754490
2,54784985;-0,21334390
2,54789985;-0,20754490
2,54794985;-0,20754490
2,54799985;-0,20174580
2,54804985;-0,20174580
2,54809985;-0,20754490
2,54814985;-0,20174580
2,54819985;-0,20174580
2,54824985;-0,20174580
2,54829985;-0,20754490
2,54834985;-0,20754490
2,54839985;-0,20754490
2,54844985;-0,19594680
2,54849985;-0,20754490
2,54854985;-0,21334390
2,54859985;-0,21334390
2,54864985;-0,21914300
2,54869985;-0,21334390
2,54874985;-0,20754490
2,54879985;-0,21334390
2,54884985;-0,20174580
2,54889985;-0,21334390
2,54894985;-0,21334390
2,54899985;-0,20754490
2,54904985;-0,21334390
2,54909985;-0,21334390
2,54914985;-0,22494200
2,54919985;-0,21334390
2,54924985;-0,20754490
2,54929985;-0,20754490
2,54934985;-0,21914300
2,54939985;-0,21914300
2,54944985;-0,20754490
2,54949985;-0,21334390
2,54954985;-0,21334390
2,54959985;-0,21334390
2,54964985;-0,21914300
2,54969985;-0,21334390
2,54974985;-0,21914300
2,54979985;-0,21914300
2,54984985;-0,22494200
2,54989985;-0,21914300
2,54994985;-0,21914300
2,54999985;-0,22494200
2,55004985;-0,21914300
2,55009985;-0,22494200
2,55014985;-0,21334390
2,55019985;-0,20754490
2,55024985;-0,21914300
2,55029985;-0,20754490
2,55034985;-0,21914300
2,55039985;-0,21334390
2,55044985;-0,21334390
2,55049985;-0,21914300
2,55054985;-0,22494200
2,55059985;-0,21334390
2,55064985;-0,21914300
2,55069985;-0,22494200
2,55074985;-0,22494200
2,55079985;-0,22494200
2,55084985;-0,22494200
2,55089985;-0,21914300
2,55094985;-0,23074110
2,55099985;-0,22494200
2,55104985;-0,22494200
2,55109985;-0,23074110
2,55114985;-0,23074110
2,55119985;-0,22494200
2,55124985;-0,23074110
2,55129985;-0,22494200
2,55134985;-0,22494200
2,55139985;-0,22494200
2,55144985;-0,24203390
2,55149985;-0,22494200
2,55154985;-0,23074110
2,55159985;-0,22494200
2,55164985;-0,23623490
2,55169985;-0,22494200
2,55174985;-0,23074110
2,55179985;-0,22494200
2,55184985;-0,22494200
2,55189985;-0,23074110
2,55194985;-0,22494200
2,55199985;-0,23623490
2,55204985;-0,24203390
2,55209985;-0,23623490
2,55214985;-0,23623490
2,55219985;-0,22494200
2,55224985;-0,23623490
2,55229985;-0,22494200
2,55234985;-0,23074110
2,55239985;-0,23074110
2,55244985;-0,24203390
2,55249985;-0,24203390
2,55254985;-0,23074110
2,55259985;-0,23623490
2,55264985;-0,23074110
2,55269985;-0,23623490
2,55274985;-0,24783300
2,55279985;-0,23623490
2,55284985;-0,23623490
2,55289985;-0,23623490
2,55294985;-0,24203390
2,55299985;-0,24203390
2,55304985;-0,24203390
2,55309985;-0,23074110
2,55314985;-0,23623490
2,55319985;-0,23623490
2,55324985;-0,24203390
2,55329985;-0,24203390
2,55334985;-0,23074110
2,55339985;-0,23074110
2,55344985;-0,23623490
2,55349985;-0,23623490
2,55354985;-0,24203390
2,55359985;-0,23623490
2,55364985;-0,23623490
2,55369985;-0,24203390
2,55374985;-0,24783300
2,55379985;-0,23623490
2,55384985;-0,24783300
2,55389985;-0,24783300
2,55394985;-0,25363200
2,55399985;-0,24203390
2,55404985;-0,24783300
2,55409985;-0,24203390
2,55414985;-0,25363200
2,55419985;-0,24203390
2,55424985;-0,24783300
2,55429985;-0,24783300
2,55434985;-0,24203390
2,55439985;-0,25363200
2,55444985;-0,24783300
2,55449985;-0,25363200
2,55454985;-0,24783300
2,55459985;-0,24783300
2,55464985;-0,24783300
2,55469985;-0,24783300
2,55474985;-0,24203390
2,55479985;-0,24203390
2,55484985;-0,24203390
2,55489985;-0,25363200
2,55494985;-0,24783300
2,55499985;-0,25363200
2,55504985;-0,25363200
2,55509985;-0,24203390
2,55514985;-0,24783300
2,55519985;-0,24203390
2,55524985;-0,25363200
2,55529985;-0,25943110
2,55534985;-0,24783300
2,55539985;-0,25363200
2,55544985;-0,25363200
2,55549985;-0,24783300
2,55554985;-0,24783300
2,55559985;-0,24783300
2,55564985;-0,24203390
2,55569985;-0,25363200
2,55574985;-0,25363200
2,55579985;-0,24783300
2,55584985;-0,25363200
2,55589985;-0,25363200
2,55594985;-0,25363200
2,55599985;-0,25363200
2,55604985;-0,25943110
2,55609985;-0,25943110
2,55614985;-0,25943110
2,55619985;-0,25363200
2,55624985;-0,24783300
2,55629985;-0,25363200
2,55634985;-0,24783300
2,55639985;-0,25363200
2,55644985;-0,25943110
2,55649985;-0,25943110
2,55654985;-0,25943110
2,55659985;-0,25943110
2,55664985;-0,25943110
2,55669985;-0,25363200
2,55674985;-0,25363200
2,55679985;-0,26523010
2,55684985;-0,26523010
2,55689985;-0,25363200
2,55694985;-0,25943110
2,55699985;-0,25943110
2,55704985;-0,25943110
2,55709985;-0,26523010
2,55714985;-0,25943110
2,55719985;-0,25943110
2,55724985;-0,25943110
2,55729985;-0,25363200
2,55734985;-0,27102920
2,55739985;-0,26523010
2,55744985;-0,27102920
2,55749985;-0,26523010
2,55754985;-0,27102920
2,55759985;-0,27102920
2,55764985;-0,26523010
2,55769985;-0,25943110
2,55774985;-0,27102920
2,55779985;-0,27102920
2,55784985;-0,27102920
2,55789985;-0,26523010
2,55794985;-0,27102920
2,55799985;-0,27102920
2,55804985;-0,27682820
2,55809985;-0,27102920
2,55814985;-0,26523010
2,55819985;-0,27102920
2,55824985;-0,27102920
2,55829985;-0,26523010
2,55834985;-0,26523010
2,55839985;-0,26523010
2,55844985;-0,27102920
2,55849985;-0,27682820
2,55854985;-0,26523010
2,55859985;-0,27682820
2,55864985;-0,26523010
2,55869985;-0,27102920
2,55874985;-0,27102920
2,55879985;-0,27102920
2,55884985;-0,27682820
2,55889985;-0,28262730
2,55894985;-0,26523010
2,55899985;-0,27682820
2,55904985;-0,27682820
2,55909985;-0,27682820
2,55914985;-0,26523010
2,55919985;-0,27682820
2,55924985;-0,28262730
2,55929985;-0,27102920
2,55934985;-0,26523010
2,55939985;-0,27682820
2,55944985;-0,27682820
2,55949985;-0,27682820
2,55954985;-0,27682820
2,55959985;-0,27682820
2,55964985;-0,28842630
2,55969985;-0,27682820
2,55974985;-0,27682820
2,55979985;-0,28262730
2,55984985;-0,28262730
2,55989985;-0,27682820
2,55994985;-0,27682820
2,55999985;-0,27102920
2,56004985;-0,27682820
2,56009985;-0,28262730
2,56014985;-0,28262730
2,56019985;-0,28262730
2,56024985;-0,28262730
2,56029985;-0,28262730
2,56034985;-0,28842630
2,56039985;-0,27682820
2,56044985;-0,28262730
2,56049985;-0,28842630
2,56054985;-0,28262730
2,56059985;-0,29422540
2,56064985;-0,28842630
2,56069985;-0,28262730
2,56074985;-0,28262730
2,56079985;-0,28262730
2,56084985;-0,28262730
2,56089985;-0,28842630
2,56094985;-0,28262730
2,56099985;-0,29422540
2,56104985;-0,28842630
2,56109985;-0,28262730
2,56114985;-0,28842630
2,56119985;-0,28262730
2,56124985;-0,28842630
2,56129985;-0,28262730
2,56134985;-0,29422540
2,56139985;-0,28842630
2,56144985;-0,28262730
2,56149985;-0,29422540
2,56154985;-0,28262730
2,56159985;-0,28262730
2,56164985;-0,28842630
2,56169985;-0,29422540
2,56174985;-0,30002440
2,56179985;-0,28842630
2,56184985;-0,28842630
2,56189985;-0,28842630
2,56194985;-0,29422540
2,56199985;-0,29422540
2,56204985;-0,28842630
2,56209985;-0,29422540
2,56214985;-0,29422540
2,56219985;-0,30582340
2,56224985;-0,28842630
2,56229985;-0,29422540
2,56234985;-0,29422540
2,56239985;-0,30002440
2,56244985;-0,28842630
2,56249985;-0,30582340
2,56254985;-0,30002440
2,56259985;-0,28842630
2,56264985;-0,28842630
2,56269985;-0,30002440
2,56274985;-0,29422540
2,56279985;-0,30002440
2,56284985;-0,30002440
2,56289985;-0,30582340
2,56294985;-0,30002440
2,56299985;-0,31162250
2,56304985;-0,31162250
2,56309985;-0,30002440
2,56314985;-0,30002440
2,56319985;-0,30582340
2,56324985;-0,30582340
2,56329985;-0,29422540
2,56334985;-0,30002440
2,56339985;-0,30002440
2,56344985;-0,29422540
2,56349985;-0,30002440
2,56354985;-0,30582340
2,56359985;-0,30002440
2,56364985;-0,30582340
2,56369985;-0,29422540
2,56374985;-0,30582340
2,56379985;-0,30002440
2,56384985;-0,30582340
2,56389985;-0,30002440
2,56394985;-0,31742160
2,56399985;-0,30582340
2,56404985;-0,30582340
2,56409985;-0,31162250
2,56414985;-0,31162250
2,56419985;-0,28842630
2,56424985;-0,30582340
2,56429985;-0,31742160
2,56434985;-0,30002440
2,56439985;-0,30582340
2,56444985;-0,30582340
2,56449985;-0,30002440
2,56454985;-0,31162250
2,56459985;-0,31162250
2,56464985;-0,31162250
2,56469985;-0,31162250
2,56474985;-0,31162250
2,56479985;-0,31162250
2,56484985;-0,30002440
2,56489985;-0,30582340
2,56494985;-0,31742160
2,56499985;-0,31162250
2,56504985;-0,31162250
2,56509985;-0,31742160
2,56514985;-0,31742160
2,56519985;-0,32871440
2,56524985;-0,32322060
2,56529985;-0,32322060
2,56534985;-0,31162250
2,56539985;-0,31162250
2,56544985;-0,31162250
2,56549985;-0,31742160
2,56554985;-0,31742160
2,56559985;-0,31742160
2,56564985;-0,31162250
2,56569985;-0,31742160
2,56574985;-0,31742160
2,56579985;-0,31162250
2,56584985;-0,31162250
2,56589985;-0,32322060
2,56594985;-0,31742160
2,56599985;-0,32322060
2,56604985;-0,31742160
2,56609985;-0,32322060
2,56614985;-0,32322060
2,56619985;-0,31162250
2,56624985;-0,31742160
2,56629985;-0,32322060
2,56634985;-0,31742160
2,56639985;-0,31742160
2,56644985;-0,31742160
2,56649985;-0,32322060
2,56654985;-0,32322060
2,56659985;-0,32871440
2,56664985;-0,32322060
2,56669985;-0,32871440
2,56674985;-0,32322060
2,56679985;-0,32322060
2,56684985;-0,32322060
2,56689985;-0,32322060
2,56694985;-0,32322060
2,56699985;-0,31742160
2,56704985;-0,32322060
2,56709985;-0,31742160
2,56714985;-0,32322060
2,56719985;-0,32322060
2,56724985;-0,32322060
2,56729985;-0,32322060
2,56734985;-0,31742160
2,56739985;-0,32322060
2,56744985;-0,32871440
2,56749985;-0,31742160
2,56754985;-0,33451350
2,56759985;-0,32871440
2,56764985;-0,33451350
2,56769985;-0,32322060
2,56774985;-0,32871440
2,56779985;-0,32322060
2,56784985;-0,32871440
2,56789985;-0,33451350
2,56794985;-0,32871440
2,56799985;-0,32871440
2,56804985;-0,33451350
2,56809985;-0,33451350
2,56814985;-0,33451350
2,56819985;-0,32871440
2,56824985;-0,33451350
2,56829985;-0,32871440
2,56834985;-0,33451350
2,56839985;-0,32322060
2,56844985;-0,34031250
2,56849985;-0,34031250
2,56854985;-0,33451350
2,56859985;-0,33451350
2,56864985;-0,34611160
2,56869985;-0,34031250
2,56874985;-0,33451350
2,56879985;-0,32871440
2,56884985;-0,32871440
2,56889985;-0,34031250
2,56894985;-0,33451350
2,56899985;-0,34611160
2,56904985;-0,34031250
2,56909985;-0,33451350
2,56914985;-0,33451350
2,56919985;-0,33451350
2,56924985;-0,34611160
2,56929985;-0,34611160
2,56934985;-0,34031250
2,56939985;-0,34031250
2,56944985;-0,34611160
2,56949985;-0,34031250
2,56954985;-0,34611160
2,56959985;-0,34031250
2,56964985;-0,34611160
2,56969985;-0,34031250
2,56974985;-0,34611160
2,56979985;-0,35191060
2,56984985;-0,35191060
2,56989985;-0,34611160
2,56994985;-0,34031250
2,56999985;-0,34031250
2,57004985;-0,34611160
2,57009985;-0,34611160
2,57014985;-0,35191060
2,57019985;-0,34031250
2,57024985;-0,34031250
2,57029985;-0,34611160
2,57034985;-0,34031250
2,57039985;-0,34031250
2,57044985;-0,34611160
2,57049985;-0,34031250
2,57054985;-0,33451350
2,57059985;-0,35191060
2,57064985;-0,35770970
2,57069985;-0,34611160
2,57074985;-0,34611160
2,57079985;-0,35770970
2,57084985;-0,34031250
2,57089985;-0,34031250
2,57094985;-0,34611160
2,57099985;-0,35770970
2,57104985;-0,34611160
2,57109985;-0,35191060
2,57114985;-0,35191060
2,57119985;-0,35191060
2,57124985;-0,35770970
2,57129985;-0,34611160
2,57134985;-0,36350870
2,57139985;-0,35191060
2,57144985;-0,36350870
2,57149985;-0,34611160
2,57154985;-0,35770970
2,57159985;-0,35191060
2,57164985;-0,35770970
2,57169985;-0,35770970
2,57174985;-0,35770970
2,57179985;-0,35191060
2,57184985;-0,35191060
2,57189985;-0,35191060
2,57194985;-0,35770970
2,57199985;-0,35191060
2,57204985;-0,35770970
2,57209985;-0,35770970
2,57214985;-0,35191060
2,57219985;-0,35770970
2,57224985;-0,36350870
2,57229985;-0,36350870
2,57234985;-0,36350870
2,57239985;-0,35191060
2,57244985;-0,35770970
2,57249985;-0,35770970
2,57254985;-0,35770970
2,57259985;-0,36350870
2,57264985;-0,35770970
2,57269985;-0,36350870
2,57274985;-0,36350870
2,57279985;-0,36350870
2,57284985;-0,35770970
2,57289985;-0,35191060
2,57294985;-0,36930780
2,57299985;-0,35770970
2,57304985;-0,36930780
2,57309985;-0,36350870
2,57314985;-0,35770970
2,57319985;-0,36930780
2,57324985;-0,36930780
2,57329985;-0,36350870
2,57334985;-0,36350870
2,57339985;-0,36930780
2,57344985;-0,36350870
2,57349985;-0,36930780
2,57354985;-0,36930780
2,57359985;-0,37510680
2,57364985;-0,36350870
2,57369985;-0,36930780
2,57374985;-0,35770970
2,57379985;-0,36930780
2,57384985;-0,37510680
2,57389985;-0,36930780
2,57394985;-0,36930780
2,57399985;-0,36930780
2,57404985;-0,36350870
2,57409985;-0,36930780
2,57414985;-0,36350870
2,57419985;-0,36930780
2,57424985;-0,36930780
2,57429985;-0,36930780
2,57434985;-0,36930780
2,57439985;-0,36930780
2,57444985;-0,37510680
2,57449985;-0,36930780
2,57454985;-0,36350870
2,57459985;-0,37510680
2,57464985;-0,36930780
2,57469985;-0,36930780
2,57474985;-0,37510680
2,57479985;-0,37510680
2,57484985;-0,37510680
2,57489985;-0,38090590
2,57494985;-0,36930780
2,57499985;-0,36930780
2,57504985;-0,36930780
2,57509985;-0,38090590
2,57514985;-0,37510680
2,57519985;-0,38090590
2,57524985;-0,38090590
2,57529985;-0,38090590
2,57534985;-0,37510680
2,57539985;-0,37510680
2,57544985;-0,38670490
2,57549985;-0,37510680
2,57554985;-0,38670490
2,57559985;-0,38090590
2,57564985;-0,38090590
2,57569985;-0,38670490
2,57574985;-0,38090590
2,57579985;-0,37510680
2,57584985;-0,38090590
2,57589985;-0,38090590
2,57594985;-0,38090590
2,57599985;-0,38090590
2,57604985;-0,37510680
2,57609985;-0,38090590
2,57614985;-0,37510680
2,57619985;-0,39250400
2,57624985;-0,38090590
2,57629985;-0,38670490
2,57634985;-0,38670490
2,57639985;-0,37510680
2,57644985;-0,38090590
2,57649985;-0,38670490
2,57654985;-0,38090590
2,57659985;-0,38670490
2,57664985;-0,38090590
2,57669985;-0,38090590
2,57674985;-0,38670490
2,57679985;-0,38670490
2,57684985;-0,38090590
2,57689985;-0,38670490
2,57694985;-0,38090590
2,57699985;-0,38090590
2,57704985;-0,38090590
2,57709985;-0,39250400
2,57714985;-0,39250400
2,57719985;-0,37510680
2,57724985;-0,38670490
2,57729985;-0,38090590
2,57734985;-0,39250400
2,57739985;-0,38090590
2,57744985;-0,38090590
2,57749985;-0,39250400
2,57754985;-0,39250400
2,57759985;-0,39250400
2,57764985;-0,38670490
2,57769985;-0,39250400
2,57774985;-0,38670490
2,57779985;-0,38670490
2,57784985;-0,38090590
2,57789985;-0,39250400
2,57794985;-0,39250400
2,57799985;-0,40410210
2,57804985;-0,39830300
2,57809985;-0,39250400
2,57814985;-0,39830300
2,57819985;-0,39250400
2,57824985;-0,40410210
2,57829985;-0,39250400
2,57834985;-0,38670490
2,57839985;-0,40410210
2,57844985;-0,39250400
2,57849985;-0,39250400
2,57854985;-0,39250400
2,57859985;-0,39830300
2,57864985;-0,39250400
2,57869985;-0,39830300
2,57874985;-0,39250400
2,57879985;-0,39250400
2,57884985;-0,39830300
2,57889985;-0,40410210
2,57894985;-0,39830300
2,57899985;-0,40410210
2,57904985;-0,39830300
2,57909985;-0,39250400
2,57914985;-0,39830300
2,57919985;-0,39830300
2,57924985;-0,40410210
2,57929985;-0,40410210
2,57934985;-0,40410210
2,57939985;-0,39830300
2,57944985;-0,39830300
2,57949985;-0,39830300
2,57954985;-0,39250400
2,57959985;-0,39830300
2,57964985;-0,40410210
2,57969985;-0,40410210
2,57974985;-0,40410210
2,57979985;-0,39830300
2,57984985;-0,40410210
2,57989985;-0,41539490
2,57994985;-0,40410210
2,57999985;-0,40410210
2,58004985;-0,39830300
2,58009985;-0,40410210
2,58014985;-0,41539490
2,58019985;-0,40410210
2,58024985;-0,40410210
2,58029985;-0,40410210
2,58034985;-0,40990110
2,58039985;-0,40990110
2,58044985;-0,40410210
2,58049985;-0,41539490
2,58054985;-0,40990110
2,58059985;-0,40990110
2,58064985;-0,40990110
2,58069985;-0,40410210
2,58074985;-0,40990110
2,58079985;-0,40990110
2,58084985;-0,41539490
2,58089985;-0,41539490
2,58094985;-0,41539490
2,58099985;-0,40990110
2,58104985;-0,41539490
2,58109985;-0,40990110
2,58114985;-0,40990110
2,58119985;-0,40410210
2,58124985;-0,40990110
2,58129985;-0,42119400
2,58134985;-0,40410210
2,58139985;-0,40410210
2,58144985;-0,40990110
2,58149985;-0,40990110
2,58154985;-0,40990110
2,58159985;-0,40990110
2,58164985;-0,42119400
2,58169985;-0,40990110
2,58174985;-0,41539490
2,58179985;-0,41539490
2,58184985;-0,40990110
2,58189985;-0,42119400
2,58194985;-0,42119400
2,58199985;-0,41539490
2,58204985;-0,41539490
2,58209985;-0,42119400
2,58214985;-0,40410210
2,58219985;-0,40990110
2,58224985;-0,41539490
2,58229985;-0,41539490
2,58234985;-0,41539490
2,58239985;-0,41539490
2,58244985;-0,41539490
2,58249985;-0,42699300
2,58254985;-0,42119400
2,58259985;-0,42699300
2,58264985;-0,42699300
2,58269985;-0,42119400
2,58274985;-0,41539490
2,58279985;-0,42119400
2,58284985;-0,42119400
2,58289985;-0,41539490
2,58294985;-0,41539490
2,58299985;-0,41539490
2,58304985;-0,41539490
2,58309985;-0,42699300
2,58314985;-0,42119400
2,58319985;-0,42119400
2,58324985;-0,41539490
2,58329985;-0,42119400
2,58334985;-0,42119400
2,58339985;-0,42119400
2,58344985;-0,42699300
2,58349985;-0,42699300
2,58354985;-0,42699300
2,58359985;-0,42699300
2,58364985;-0,42699300
2,58369985;-0,43859110
2,58374985;-0,43279210
2,58379985;-0,42699300
2,58384985;-0,42699300
2,58389985;-0,42699300
2,58394985;-0,43279210
2,58399985;-0,43279210
2,58404985;-0,43279210
2,58409985;-0,43279210
2,58414985;-0,43279210
2,58419985;-0,43859110
2,58424985;-0,42699300
2,58429985;-0,43279210
2,58434985;-0,42699300
2,58439985;-0,42699300
2,58444985;-0,43279210
2,58449985;-0,43279210
2,58454985;-0,43279210
2,58459985;-0,43279210
2,58464985;-0,43859110
2,58469985;-0,43279210
2,58474985;-0,43279210
2,58479985;-0,43279210
2,58484985;-0,43859110
2,58489985;-0,42699300
2,58494985;-0,42699300
2,58499985;-0,43859110
2,58504985;-0,43279210
2,58509985;-0,43279210
2,58514985;-0,43279210
2,58519985;-0,44439020
2,58524985;-0,43279210
2,58529985;-0,43279210
2,58534985;-0,44439020
2,58539985;-0,42699300
2,58544985;-0,43859110
2,58549985;-0,43859110
2,58554985;-0,43859110
2,58559985;-0,44439020
2,58564985;-0,43859110
2,58569985;-0,44439020
2,58574985;-0,45018920
2,58579985;-0,43859110
2,58584985;-0,44439020
2,58589985;-0,44439020
2,58594985;-0,43859110
2,58599985;-0,43859110
2,58604985;-0,43859110
2,58609985;-0,43859110
2,58614985;-0,44439020
2,58619985;-0,43859110
2,58624985;-0,43859110
2,58629985;-0,43859110
2,58634985;-0,44439020
2,58639985;-0,44439020
2,58644985;-0,43859110
2,58649985;-0,44439020
2,58654985;-0,44439020
2,58659985;-0,45598830
2,58664985;-0,44439020
2,58669985;-0,45018920
2,58674985;-0,44439020
2,58679985;-0,43859110
2,58684985;-0,43859110
2,58689985;-0,44439020
2,58694985;-0,45018920
2,58699985;-0,44439020
2,58704985;-0,45018920
2,58709985;-0,45598830
2,58714985;-0,45598830
2,58719985;-0,45018920
2,58724985;-0,45018920
2,58729985;-0,45018920
2,58734985;-0,45018920
2,58739985;-0,45598830
2,58744985;-0,45018920
2,58749985;-0,45598830
2,58754985;-0,45018920
2,58759985;-0,45018920
2,58764985;-0,45598830
2,58769985;-0,45018920
2,58774985;-0,45018920
2,58779985;-0,45018920
2,58784985;-0,45018920
2,58789985;-0,45018920
2,58794985;-0,45018920
2,58799985;-0,45018920
2,58804985;-0,45018920
2,58809985;-0,45018920
2,58814985;-0,45598830
2,58819985;-0,45018920
2,58824985;-0,45018920
2,58829985;-0,45598830
2,58834985;-0,43859110
2,58839985;-0,46178730
2,58844985;-0,45598830
2,58849985;-0,45018920
2,58854985;-0,45598830
2,58859985;-0,46178730
2,58864985;-0,46178730
2,58869985;-0,46178730
2,58874985;-0,45598830
2,58879985;-0,45018920
2,58884985;-0,45598830
2,58889985;-0,46178730
2,58894985;-0,46178730
2,58899985;-0,46178730
2,58904985;-0,45598830
2,58909985;-0,46178730
2,58914985;-0,46178730
2,58919985;-0,46178730
2,58924985;-0,45598830
2,58929985;-0,45598830
2,58934985;-0,47338540
2,58939985;-0,47338540
2,58944985;-0,46178730
2,58949985;-0,46758640
2,58954985;-0,46178730
2,58959985;-0,46758640
2,58964985;-0,47338540
2,58969985;-0,46178730
2,58974985;-0,46178730
2,58979985;-0,45598830
2,58984985;-0,46178730
2,58989985;-0,46758640
2,58994985;-0,46758640
2,58999985;-0,46758640
2,59004985;-0,46758640
2,59009985;-0,46758640
2,59014985;-0,46178730
2,59019985;-0,47338540
2,59024985;-0,46178730
2,59029985;-0,46758640
2,59034985;-0,47338540
2,59039985;-0,47338540
2,59044985;-0,46758640
2,59049985;-0,46758640
2,59054985;-0,47338540
2,59059985;-0,47338540
2,59064985;-0,46178730
2,59069985;-0,47338540
2,59074985;-0,46178730
2,59079985;-0,47338540
2,59084985;-0,47918440
2,59089985;-0,47918440
2,59094985;-0,47918440
2,59099985;-0,47918440
2,59104985;-0,47338540
2,59109985;-0,47338540
2,59114985;-0,47338540
2,59119985;-0,47918440
2,59124985;-0,46758640
2,59129985;-0,47918440
2,59134985;-0,48498350
2,59139985;-0,47338540
2,59144985;-0,47338540
2,59149985;-0,46758640
2,59154985;-0,47918440
2,59159985;-0,48498350
2,59164985;-0,47918440
2,59169985;-0,47918440
2,59174985;-0,47918440
2,59179985;-0,47918440
2,59184985;-0,48498350
2,59189985;-0,46758640
2,59194985;-0,47918440
2,59199985;-0,48498350
2,59204985;-0,47918440
2,59209985;-0,48498350
2,59214985;-0,47918440
2,59219985;-0,47918440
2,59224985;-0,47338540
2,59229985;-0,47918440
2,59234985;-0,47918440
2,59239985;-0,48498350
2,59244985;-0,47338540
2,59249985;-0,47918440
2,59254985;-0,49078260
2,59259985;-0,48498350
2,59264985;-0,48498350
2,59269985;-0,47918440
2,59274985;-0,49078260
2,59279985;-0,47918440
2,59284985;-0,47338540
2,59289985;-0,49658160
2,59294985;-0,49078260
2,59299985;-0,48498350
2,59304985;-0,49078260
2,59309985;-0,49078260
2,59314985;-0,48498350
2,59319985;-0,48498350
2,59324985;-0,47918440
2,59329985;-0,48498350
2,59334985;-0,49078260
2,59339985;-0,50238070
2,59344985;-0,49658160
2,59349985;-0,49658160
2,59354985;-0,49078260
2,59359985;-0,49078260
2,59364985;-0,48498350
2,59369985;-0,49078260
2,59374985;-0,48498350
2,59379985;-0,49078260
2,59384985;-0,49078260
2,59389985;-0,49078260
2,59394985;-0,49658160
2,59399985;-0,49078260
2,59404985;-0,50238070
2,59409985;-0,50238070
2,59414985;-0,50238070
2,59419985;-0,48498350
2,59424985;-0,49658160
2,59429985;-0,49078260
2,59434985;-0,49078260
2,59439985;-0,49078260
2,59444985;-0,49078260
2,59449985;-0,49658160
2,59454985;-0,49658160
2,59459985;-0,49658160
2,59464985;-0,48498350
2,59469985;-0,50238070
2,59474985;-0,49658160
2,59479985;-0,49658160
2,59484985;-0,49078260
2,59489985;-0,49658160
2,59494985;-0,49078260
2,59499985;-0,49078260
2,59504985;-0,49658160
2,59509985;-0,49658160
2,59514985;-0,49658160
2,59519985;-0,50238070
2,59524985;-0,50238070
2,59529985;-0,49658160
2,59534985;-0,50238070
2,59539985;-0,49078260
2,59544985;-0,49078260
2,59549985;-0,49658160
2,59554985;-0,50787450
2,59559985;-0,49658160
2,59564985;-0,50238070
2,59569985;-0,50238070
2,59574985;-0,50787450
2,59579985;-0,49658160
2,59584985;-0,49658160
2,59589985;-0,50238070
2,59594985;-0,50238070
2,59599985;-0,50787450
2,59604985;-0,49658160
2,59609985;-0,49658160
2,59614985;-0,50238070
2,59619985;-0,50238070
2,59624985;-0,49658160
2,59629985;-0,50238070
2,59634985;-0,51367350
2,59639985;-0,50787450
2,59644985;-0,50787450
2,59649985;-0,50787450
2,59654985;-0,50787450
2,59659985;-0,50787450
2,59664985;-0,50787450
2,59669985;-0,50238070
2,59674985;-0,50787450
2,59679985;-0,50787450
2,59684985;-0,50238070
